ID,race,age,engnat,gender,hand,source,country,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
18227,11,19,2,2,1,1,PH,2,5,1,4,1,5,1,5,1,5,2,4,3,2,5,2,2,2,2,2,3,1,4,3,2,4,4,4,3,2,4,1,5,5,4,1,5,3,3,3,1,1,5,1,4,1,4,1,5,4
18228,9,21,2,2,1,1,PH,1,3,2,3,3,4,2,5,1,4,2,5,5,4,3,4,5,5,5,4,4,1,4,4,3,5,5,3,4,3,4,5,4,4,2,5,5,3,4,3,1,3,2,3,3,1,4,1,5,5
18229,3,20,1,2,1,5,US,2,2,3,3,4,1,4,4,5,4,4,3,4,4,3,4,3,2,4,1,3,4,4,2,3,4,2,3,3,3,3,4,5,1,2,4,3,2,4,5,5,1,5,2,5,1,5,4,5,5
18230,3,39,2,2,2,1,IT,3,1,4,3,4,1,4,3,4,3,3,3,4,4,3,4,1,1,3,4,1,4,1,5,1,4,1,4,5,4,3,5,5,4,3,4,3,1,3,4,4,1,5,1,4,1,5,3,5,4
18231,3,15,1,2,1,5,US,1,4,1,5,1,3,1,5,1,5,5,2,5,3,3,5,5,5,5,3,1,3,3,5,1,5,3,5,5,3,3,3,5,5,4,5,5,1,5,3,2,1,3,3,5,3,3,1,5,5
18232,3,18,1,1,3,1,US,3,3,3,4,5,2,5,3,4,4,5,3,5,1,5,5,5,4,4,4,2,4,2,4,4,5,2,2,5,3,2,2,4,3,1,4,1,4,1,4,5,1,5,1,4,1,4,5,5,4
18233,3,39,2,2,2,5,IT,3,1,3,3,3,1,3,3,3,3,4,2,3,4,3,4,2,1,3,3,1,3,1,5,1,4,1,4,4,5,3,4,5,3,3,4,3,1,2,4,4,1,4,1,4,1,4,3,4,4
18234,3,36,1,2,3,2,US,2,4,3,4,3,4,2,4,3,4,2,3,3,2,1,1,1,2,2,2,3,4,3,2,2,2,3,3,3,3,4,2,4,2,4,2,4,1,4,3,3,1,4,2,5,1,4,3,4,4
18235,13,17,1,2,1,2,US,1,3,3,2,3,3,1,5,1,5,5,2,5,5,5,5,4,4,5,4,1,4,4,5,1,5,1,5,5,3,5,1,5,3,5,1,5,2,5,5,3,5,3,5,2,2,4,2,5,2
18236,11,22,1,2,1,5,SG,2,4,2,5,3,4,2,5,1,5,5,2,5,2,4,4,4,3,4,4,3,3,4,4,3,3,4,3,4,3,4,2,4,3,2,2,4,3,4,3,3,3,5,3,4,1,4,3,5,5
18237,3,21,1,1,1,1,US,5,1,5,1,5,1,5,1,5,2,4,3,4,5,2,2,2,1,2,1,1,5,1,5,1,3,1,5,5,5,4,3,3,3,3,3,4,3,5,4,3,2,5,2,5,1,4,3,4,5
18238,1,30,1,1,1,5,US,3,5,1,5,3,4,1,5,2,5,5,3,5,1,5,5,2,2,5,4,4,3,1,3,4,4,3,4,3,3,3,4,2,4,2,4,3,2,1,3,3,1,5,2,3,1,4,2,5,4
18239,4,21,2,2,1,1,IN,5,1,5,3,5,1,2,1,5,5,5,1,5,3,5,5,3,5,5,5,5,5,2,5,1,5,1,5,5,5,4,1,2,1,5,1,1,1,5,5,3,3,5,4,3,1,5,1,2,5
18240,11,37,2,1,1,1,ID,1,5,5,1,1,5,1,5,1,5,1,1,1,5,1,1,1,1,1,1,3,5,1,5,5,1,5,1,5,5,5,1,5,1,5,1,5,5,5,5,5,1,1,5,5,1,5,1,1,1
18241,1,38,1,2,1,1,US,4,1,5,1,5,1,5,4,5,2,3,4,5,2,3,3,2,3,2,2,1,5,3,5,1,5,1,5,5,5,3,4,4,3,2,2,1,1,2,4,5,2,4,1,5,1,5,2,3,4
18242,3,54,2,2,1,1,AU,3,2,4,3,3,2,4,2,5,3,5,3,5,1,2,5,5,5,4,5,1,5,2,5,2,4,2,3,5,3,3,5,3,3,1,5,4,2,3,4,3,2,4,1,4,1,3,4,5,3
18243,3,16,1,1,1,1,US,3,4,3,4,2,5,1,5,3,5,4,2,5,1,2,4,4,4,2,5,1,4,2,5,3,5,1,4,5,4,3,5,4,3,3,4,4,3,3,3,5,2,5,1,4,1,4,4,5,5
18244,3,29,2,2,1,1,US,1,5,3,5,1,5,1,5,1,5,3,4,3,2,2,3,4,3,4,4,3,4,4,4,4,5,3,4,4,1,4,2,4,4,3,3,3,1,3,4,5,3,5,3,4,1,5,5,5,5
18245,3,19,1,2,1,5,US,3,2,3,2,4,1,3,3,5,3,5,3,3,4,3,4,4,4,2,4,1,4,2,4,2,5,2,4,4,4,2,3,3,5,1,5,3,4,3,3,3,2,4,2,3,1,3,2,5,4
18246,3,31,1,2,1,1,US,2,2,4,2,4,2,3,3,4,2,4,2,4,1,3,3,2,2,3,4,2,5,1,4,2,5,2,5,4,4,4,4,4,3,1,4,4,3,5,4,3,4,2,3,3,3,4,3,4,3
18247,11,14,2,1,1,1,PK,1,5,3,5,1,5,3,2,5,5,5,3,5,3,5,5,5,4,5,3,5,4,1,5,1,5,2,4,5,1,3,1,5,4,3,1,1,1,4,5,4,1,3,5,4,1,5,2,4,5
18248,13,18,2,2,3,1,US,1,2,3,3,3,2,2,3,5,3,5,3,5,1,4,5,5,4,3,5,1,2,2,5,1,5,3,3,5,2,4,1,3,2,5,1,5,3,2,2,3,1,5,2,3,1,5,3,3,4
18249,4,25,1,1,1,1,CA,5,1,5,1,4,1,5,2,5,1,1,1,3,3,2,4,4,4,5,3,5,5,5,1,5,5,3,2,1,5,3,4,5,1,1,5,1,4,1,5,5,5,2,5,5,3,5,5,2,5
18250,13,18,2,2,3,1,US,1,2,2,2,3,2,2,4,3,3,5,3,5,1,3,5,5,5,5,5,2,2,1,5,1,5,4,3,5,2,4,1,3,2,5,1,5,4,2,2,4,1,5,2,4,1,5,4,3,4
18251,3,30,2,2,1,1,DK,4,1,3,2,3,1,2,1,4,4,5,4,5,4,5,4,3,3,4,4,2,3,1,4,4,3,2,3,4,4,3,4,5,3,1,5,4,4,1,4,3,2,5,3,4,1,5,2,5,5
18252,13,16,1,2,2,1,AU,3,1,5,1,4,1,4,5,4,1,2,5,2,5,5,4,1,1,5,1,2,5,3,5,4,4,1,4,5,5,5,1,4,1,5,1,5,1,5,3,4,1,5,1,5,1,5,1,3,5
18254,3,38,1,2,1,2,AU,2,2,3,2,4,2,2,4,4,5,4,2,4,5,2,1,1,1,4,1,4,4,4,2,4,2,4,2,1,3,5,4,2,3,3,2,5,1,4,4,5,1,5,1,5,1,5,4,5,4
18255,3,55,1,2,1,1,US,3,3,5,3,4,2,4,5,1,2,4,1,5,4,4,3,3,1,4,2,1,4,2,5,1,5,1,4,5,5,4,1,5,1,3,3,5,1,3,5,3,3,4,5,3,3,5,1,5,3
18256,1,13,1,2,1,1,US,2,5,1,5,3,5,2,5,3,5,5,1,4,1,3,5,4,4,4,5,3,1,2,4,3,4,5,3,3,3,2,4,3,5,2,4,3,3,3,2,2,3,5,2,1,2,3,2,4,2
18257,3,35,1,1,1,1,US,2,1,1,4,2,2,1,5,1,5,3,3,4,1,4,4,4,3,4,5,1,2,3,4,4,4,2,3,5,3,3,4,5,4,5,5,5,1,2,5,3,1,2,3,4,3,4,3,5,4
18258,4,27,1,1,2,2,ZA,1,5,3,5,4,5,3,3,5,3,3,3,5,2,3,1,5,5,4,4,1,5,3,5,2,5,4,5,5,5,3,1,3,3,3,5,5,5,1,3,5,1,5,2,4,1,5,4,5,4
18259,1,23,2,1,1,2,MX,1,4,3,3,4,4,3,5,2,5,3,4,4,2,2,2,3,3,1,3,1,4,1,4,3,5,2,3,3,4,3,1,4,2,1,1,4,4,2,2,3,2,5,1,3,1,3,2,5,3
18260,3,17,1,2,1,5,AU,3,4,3,4,3,3,4,5,2,5,5,4,4,2,3,5,5,3,5,3,1,3,2,5,3,4,3,4,5,4,3,5,4,3,1,4,2,4,3,3,4,2,4,2,4,1,4,4,5,3
18261,3,58,1,2,1,1,AU,2,1,5,3,4,2,5,4,3,3,2,4,3,4,2,4,1,1,1,1,1,5,1,5,1,5,1,5,5,5,4,3,3,2,4,3,3,1,3,3,3,2,4,3,3,2,4,1,5,3
18262,4,20,1,1,1,1,PK,4,3,5,4,4,1,1,2,5,2,1,5,1,3,1,1,1,2,1,3,3,4,1,4,1,3,1,4,4,4,5,1,5,2,3,1,5,1,5,4,4,3,5,4,5,1,5,2,3,4
18263,11,21,2,2,1,1,PK,4,4,4,1,3,5,2,2,4,4,4,2,5,2,4,4,2,2,4,2,1,4,1,4,2,5,2,4,4,4,2,1,4,1,2,1,2,3,4,4,1,4,4,3,1,4,3,2,4,1
18264,3,21,1,1,1,1,US,4,1,3,3,4,1,2,4,5,4,4,1,5,1,1,3,4,4,4,5,1,3,3,4,2,3,3,4,4,3,2,5,3,2,1,5,2,4,2,3,4,1,5,1,5,1,5,4,5,5
18265,3,20,1,2,1,2,CA,1,5,2,5,2,2,1,2,2,5,4,2,5,2,3,2,4,2,4,4,3,4,4,5,2,4,4,4,4,2,2,5,4,5,2,5,2,1,1,5,5,1,5,1,5,1,4,5,5,5
18266,5,25,2,1,1,2,EG,1,4,4,4,1,3,2,4,5,5,4,2,5,2,3,4,5,5,5,4,1,3,2,4,2,5,2,4,4,2,4,1,5,1,4,1,5,3,2,4,5,2,5,2,5,1,5,4,4,4
18267,10,23,2,2,1,1,ID,2,2,4,2,5,2,4,2,2,4,2,4,2,5,2,2,2,2,4,4,1,4,1,4,4,4,2,4,4,4,5,2,5,1,4,2,4,1,5,5,4,2,4,4,5,2,5,2,4,5
18268,4,26,2,1,1,1,IN,5,4,4,4,2,2,2,1,4,4,3,3,4,3,3,3,3,2,3,4,4,4,1,4,2,4,4,4,4,3,3,3,5,3,3,4,4,3,3,2,2,1,3,2,4,2,4,4,4,4
18269,10,16,2,2,1,5,PH,2,3,3,3,2,2,1,4,1,5,3,3,4,3,3,4,5,4,4,1,5,4,1,5,2,4,2,4,4,3,4,2,4,2,2,3,5,1,1,4,4,2,5,2,4,1,5,4,4,4
18270,10,19,2,1,1,1,ID,1,5,2,3,2,5,1,5,1,4,2,5,4,2,4,2,5,4,2,2,4,4,1,4,3,2,3,5,4,3,4,2,5,3,1,3,4,3,2,3,2,1,4,3,3,3,5,4,3,2
18271,3,65,2,1,1,1,TH,1,4,4,3,3,1,2,4,4,4,2,5,4,5,2,1,1,1,1,1,1,5,1,4,2,5,2,1,5,4,4,1,4,1,3,1,4,3,5,5,5,1,5,1,4,1,5,4,5,4
18272,3,42,1,2,1,1,NZ,2,2,5,4,5,2,5,5,3,2,4,2,5,1,4,4,3,3,3,4,1,5,1,5,1,5,1,5,5,4,2,3,5,3,3,3,4,1,4,4,5,1,5,1,4,1,4,5,5,5
18273,3,51,1,2,1,3,US,1,3,1,4,2,4,1,5,1,5,3,2,5,1,2,1,1,1,1,4,4,4,1,3,4,5,4,3,4,4,3,3,2,3,1,3,3,2,4,2,4,1,4,1,3,1,5,4,5,4
18274,3,18,1,1,1,1,US,4,1,3,1,2,2,2,2,4,4,4,2,5,5,2,5,5,5,5,1,5,4,5,1,4,2,2,1,2,3,2,5,2,4,1,4,1,5,2,2,5,1,5,1,4,1,5,4,2,5
18275,4,15,2,1,1,1,IN,1,2,1,2,5,3,1,4,5,5,5,4,5,3,5,1,3,3,2,3,1,3,1,5,1,5,3,3,5,4,1,5,5,2,3,4,2,3,1,3,4,2,3,3,4,2,5,4,2,3
18276,3,26,2,2,1,1,IE,2,3,4,3,3,3,4,4,3,4,2,3,3,3,3,1,3,3,3,3,5,5,2,4,1,4,1,4,5,4,3,2,4,2,2,3,3,2,2,4,4,2,4,2,4,1,4,4,4,4
18277,3,54,2,2,1,1,SE,2,3,3,4,3,3,2,4,2,3,4,2,4,2,4,4,3,3,4,4,2,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,4,3,3,3,3,4,4,3,2,2,2,2,3,2
18278,3,23,2,2,1,5,HR,3,2,4,3,4,4,5,3,4,5,4,2,5,2,4,4,3,4,4,3,4,5,1,3,2,3,1,4,4,3,3,4,4,2,3,1,4,3,2,4,3,1,4,2,3,1,4,2,3,3
18279,3,21,2,1,1,1,RS,1,5,2,5,3,5,4,5,2,3,5,2,5,2,4,5,5,5,4,5,2,4,2,5,2,5,2,2,5,4,2,1,1,5,1,2,5,5,1,5,3,3,3,1,1,2,3,4,5,1
18280,3,14,1,1,2,1,GB,5,1,4,4,4,2,3,3,3,3,3,3,5,3,4,2,4,3,4,3,2,5,5,3,4,3,1,3,3,3,2,5,4,4,3,4,4,3,3,3,4,3,5,3,4,3,3,4,3,5
18281,3,30,1,1,1,1,AU,1,3,1,4,2,3,1,4,1,5,4,2,4,2,4,4,4,4,4,4,4,1,4,2,5,2,5,4,2,3,4,4,4,4,2,4,3,3,3,4,4,4,3,4,2,4,4,4,5,2
18282,3,21,1,2,1,1,RS,5,1,5,2,5,1,5,2,2,3,3,4,5,3,2,3,3,3,2,3,5,5,1,5,1,1,1,3,5,3,5,3,5,3,5,3,4,3,2,4,5,5,5,1,5,1,5,1,3,5
18283,3,21,2,2,1,5,BE,5,2,4,2,4,2,4,2,4,2,2,5,3,4,3,2,2,2,2,2,3,4,1,3,2,5,2,5,4,4,1,5,2,2,3,4,3,3,3,5,2,3,2,3,4,2,4,1,3,4
18284,4,13,2,1,1,1,IN,1,5,4,3,3,1,1,3,5,5,3,3,4,3,2,5,3,2,3,3,4,2,2,4,2,5,1,3,4,4,3,3,5,1,4,5,5,3,4,4,4,1,4,1,5,1,4,4,5,4
18285,11,18,2,2,1,5,PH,3,2,5,3,2,4,3,5,1,5,4,3,5,4,3,2,3,5,3,2,1,5,4,5,3,5,2,2,5,3,3,5,5,3,1,4,5,2,2,3,2,2,4,3,3,2,3,2,4,3
18286,3,14,1,2,1,1,AU,2,2,3,3,4,3,3,3,4,3,4,2,5,2,3,4,4,4,4,4,2,4,2,4,2,3,2,3,4,3,1,4,3,5,2,4,3,4,2,2,3,3,3,2,2,3,3,3,4,2
18287,3,23,1,1,1,1,GB,4,3,5,2,4,2,5,2,5,2,2,4,4,4,4,4,4,3,4,2,1,5,4,5,2,5,1,4,4,4,4,3,4,2,3,4,4,2,4,3,2,2,4,2,4,1,4,4,3,4
18288,3,19,1,2,1,1,GB,3,3,2,3,5,2,2,4,5,1,2,3,5,5,4,1,5,5,5,1,5,3,5,2,5,1,4,1,1,3,1,5,3,3,2,3,5,3,1,3,4,3,5,5,3,2,5,4,1,4
18289,13,21,2,2,1,5,BE,4,1,5,3,4,2,4,5,1,4,1,5,2,3,5,3,2,2,3,2,1,5,2,4,1,5,1,4,4,3,3,4,4,3,3,4,2,3,2,2,4,2,5,2,3,1,5,2,4,4
18290,11,19,2,2,1,5,TH,1,3,1,3,1,4,1,4,5,5,1,5,1,5,2,2,5,5,1,2,2,4,2,5,1,5,2,2,5,5,2,5,2,5,3,5,1,3,1,4,4,2,4,1,5,1,5,5,4,5
18291,13,32,2,1,1,2,RS,4,2,5,2,5,1,5,3,3,1,2,4,4,4,1,1,1,1,2,4,4,5,1,5,1,4,1,4,5,3,4,1,4,1,4,1,4,2,4,4,4,1,4,2,5,1,4,1,4,5
18292,1,18,1,2,1,1,AU,1,1,2,4,2,2,1,4,1,4,4,2,5,3,4,4,5,4,5,4,2,3,3,3,1,2,3,3,1,1,1,2,1,4,1,4,1,3,1,2,4,2,3,3,3,2,3,4,1,3
18293,13,26,2,2,1,1,LK,3,2,5,3,5,1,3,2,4,3,3,4,4,5,2,3,4,3,4,1,4,5,1,3,1,5,2,4,5,4,3,3,5,2,3,1,5,3,5,4,3,2,3,1,4,1,3,3,4,4
18294,13,23,2,1,1,1,ZA,1,4,3,4,3,1,1,5,1,5,4,4,3,2,5,3,2,1,2,1,5,5,1,5,5,5,1,5,4,5,3,3,4,4,3,3,4,3,4,3,3,2,3,3,4,1,5,1,5,4
18295,3,27,2,2,1,1,BE,4,3,1,2,4,1,1,4,3,3,4,4,3,1,1,2,2,2,1,1,4,5,1,5,2,3,1,1,4,2,4,3,5,2,2,1,5,3,5,5,4,2,3,3,4,3,5,3,1,5
18296,3,19,1,2,1,1,GB,2,2,4,4,3,1,3,5,1,3,5,3,5,2,4,5,4,4,4,3,4,5,3,4,1,3,2,4,4,2,3,4,5,3,3,4,4,1,3,4,5,2,5,2,4,1,4,5,4,4
18297,3,22,2,2,1,1,FR,4,2,4,2,4,3,4,3,2,4,2,4,4,1,2,4,2,3,4,3,3,4,2,4,2,5,3,5,4,5,2,2,4,1,3,1,4,2,4,5,5,1,5,2,4,1,5,4,5,3
18298,11,17,2,2,1,5,PH,3,2,4,3,4,2,4,2,3,4,2,3,4,2,3,2,2,2,2,2,4,4,2,4,2,4,2,4,4,4,4,3,4,3,3,2,2,2,4,3,3,3,3,3,3,2,3,2,4,3
18299,13,20,1,1,1,1,PH,4,3,4,5,5,1,5,4,5,4,3,4,5,2,5,5,5,5,5,1,3,5,5,5,1,1,1,5,5,5,4,5,5,4,5,5,5,4,5,5,5,3,5,4,5,1,4,1,5,5
18300,3,18,1,1,1,1,GB,1,5,1,5,1,4,1,5,1,5,5,1,5,1,5,5,2,2,4,5,2,2,4,3,2,4,4,1,2,2,1,2,5,4,1,4,5,1,2,2,5,2,5,2,4,1,2,4,5,4
18301,11,24,1,2,1,1,PH,2,4,3,5,2,4,1,4,2,5,5,2,4,4,3,5,5,4,4,2,3,3,5,3,4,4,4,4,2,5,4,1,4,3,4,4,5,3,5,4,3,5,3,2,3,4,3,4,4,3
18302,1,26,2,1,1,2,PL,5,1,5,1,4,1,5,1,5,4,1,3,4,3,1,1,1,1,1,5,4,5,1,5,2,3,5,4,4,4,4,2,4,2,4,2,5,2,4,5,4,2,4,1,5,1,4,4,4,5
18303,4,22,2,1,1,1,IN,1,3,4,4,3,1,3,4,2,5,2,5,3,2,2,3,2,2,3,3,3,5,1,4,2,4,1,3,3,3,2,4,2,3,2,5,3,3,4,3,4,3,5,2,4,1,4,2,5,4
18304,4,23,2,1,1,1,IN,3,1,3,1,5,1,3,4,1,1,2,4,3,4,4,3,2,3,3,2,2,3,4,4,1,3,2,3,3,5,4,1,3,3,3,1,4,2,5,2,4,1,5,1,5,1,3,2,5,5
18305,13,15,1,2,1,1,AU,3,1,5,1,5,1,1,5,1,5,1,5,1,1,5,1,1,1,5,1,4,4,3,4,1,5,1,5,5,5,1,1,1,5,1,5,1,1,1,1,3,3,5,1,1,1,1,1,1,3
18306,3,38,2,1,1,5,DK,2,3,2,3,3,3,2,3,2,3,2,2,4,2,3,2,2,2,2,1,2,4,2,3,1,5,3,4,4,4,4,3,4,2,4,3,4,2,3,3,4,3,4,2,4,2,4,3,4,4
18307,3,31,1,1,1,5,DK,3,1,5,1,5,1,5,2,4,1,1,4,3,5,2,3,5,4,4,1,4,5,5,2,4,4,2,4,1,3,2,1,5,2,4,3,3,3,3,4,5,1,5,5,4,1,5,5,5,5
18308,11,28,1,1,1,1,IN,3,4,2,4,2,4,2,4,2,4,5,2,5,2,5,4,4,4,4,4,2,2,2,4,2,4,4,4,4,3,2,4,2,4,2,4,2,4,2,3,4,4,4,2,3,2,4,3,4,3
18309,11,17,2,2,2,3,PH,3,2,3,4,4,4,3,3,4,5,3,4,5,3,4,2,2,2,3,1,3,5,1,4,2,5,2,5,5,4,4,1,5,2,3,1,5,1,5,3,3,1,4,3,3,2,5,1,5,4
18310,3,16,1,2,1,5,US,3,3,4,3,4,2,3,3,4,2,2,4,3,4,2,2,4,3,3,2,2,4,2,4,2,2,2,3,3,2,5,3,3,3,5,3,5,3,5,3,3,1,3,3,3,4,4,2,4,4
18311,3,14,1,1,1,5,GB,3,3,5,3,5,3,5,5,5,5,5,3,5,5,3,5,5,5,5,5,1,5,5,5,1,3,1,5,5,1,3,5,5,5,3,3,5,5,5,5,5,5,5,5,3,1,5,5,5,5
18312,3,20,1,1,1,1,CA,2,3,4,4,3,2,3,4,4,4,2,4,3,3,2,2,2,2,2,4,3,3,3,4,2,3,3,3,4,3,4,4,5,2,3,3,4,4,2,4,5,1,4,2,4,2,5,4,5,4
18313,11,16,2,2,1,1,ID,3,4,3,4,2,3,3,3,4,5,3,3,3,3,2,3,4,4,4,3,3,4,4,4,2,4,2,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3
18314,3,41,1,2,2,1,GB,3,1,4,3,4,1,4,2,3,3,2,1,5,3,3,5,5,5,5,3,1,5,1,5,1,5,1,5,5,2,1,5,2,3,1,5,1,5,1,5,4,1,5,1,5,1,2,3,5,5
18315,3,54,1,1,1,1,US,2,2,4,4,2,2,1,1,2,3,1,2,2,3,2,1,2,2,2,2,1,5,1,5,2,1,2,2,5,5,3,2,2,1,4,1,2,1,4,4,4,1,4,2,4,4,5,4,4,5
18316,3,14,1,1,1,1,US,1,5,5,4,3,3,3,3,5,3,1,5,3,3,1,2,3,2,1,1,1,4,1,5,1,5,1,4,5,3,4,3,3,2,3,3,3,3,2,3,5,1,5,1,5,1,5,3,4,5
18317,3,15,1,1,1,5,CA,1,5,2,5,2,4,1,5,2,5,3,5,4,4,2,2,1,1,2,2,2,4,1,3,3,5,2,3,4,4,4,2,5,2,4,2,4,3,4,3,4,1,4,2,5,2,5,4,5,5
18318,3,15,1,2,1,5,CA,2,5,4,4,1,1,2,5,3,5,5,1,5,3,5,5,4,5,5,2,1,4,2,4,1,4,1,5,1,3,4,5,5,4,2,5,5,1,5,3,3,3,5,2,4,5,5,2,5,4
18319,3,24,1,1,3,1,AU,4,1,4,3,5,2,4,1,5,1,2,4,3,3,1,2,2,2,3,2,3,3,4,3,3,2,4,2,4,4,3,4,3,4,1,5,2,4,2,4,5,1,5,3,5,1,5,5,4,5
18320,6,15,1,2,1,5,CA,1,3,5,1,5,5,1,4,1,5,3,5,5,2,5,2,3,4,3,2,4,2,1,4,1,5,2,5,5,5,5,1,5,1,5,2,5,1,5,3,4,1,5,1,5,1,5,5,5,5
18321,8,15,1,1,1,5,CA,1,1,2,1,1,1,1,1,1,1,2,4,2,3,3,1,3,1,2,1,1,2,2,2,2,3,4,3,2,2,4,1,5,2,2,3,5,3,2,2,3,4,3,5,2,4,3,3,2,2
18322,13,50,2,1,1,1,GB,3,4,5,3,4,1,4,2,2,2,1,5,1,5,1,1,1,1,1,1,2,5,2,5,5,2,2,4,4,5,5,2,5,1,2,3,4,1,2,5,3,3,5,1,5,1,4,2,5,5
18323,3,44,2,1,2,5,FR,4,2,5,1,5,1,5,2,2,2,1,4,4,3,2,2,4,3,2,3,4,4,1,4,1,3,1,4,4,5,3,3,4,4,3,4,3,3,3,4,4,2,4,2,4,1,4,4,4,5
18324,3,34,1,1,1,1,GB,4,1,5,1,4,1,4,2,4,2,1,4,2,5,2,4,2,1,1,1,1,5,1,5,1,5,1,5,4,5,4,4,4,2,2,2,4,2,4,2,5,1,5,1,4,1,4,4,5,5
18325,11,16,1,1,1,1,PH,3,1,5,5,3,2,4,4,5,2,2,5,5,3,5,4,3,2,2,1,1,5,2,5,1,5,2,4,5,4,2,5,4,4,2,4,5,4,4,1,2,1,5,2,2,1,2,1,4,4
18326,3,47,2,2,2,5,BE,2,2,4,2,4,2,4,4,3,3,2,4,3,3,3,3,3,3,3,3,2,5,2,4,2,4,1,5,4,4,3,4,4,3,4,4,4,4,4,3,4,2,5,1,4,2,4,4,4,5
18327,11,18,2,2,1,1,PH,3,3,4,3,4,3,2,4,3,4,3,4,4,4,4,4,4,4,4,2,2,3,1,4,2,5,2,4,4,4,3,2,4,4,3,4,4,2,4,4,3,2,3,2,4,2,4,2,4,4
18328,4,14,2,2,1,1,IN,4,1,3,1,3,3,5,5,1,5,1,1,5,3,3,2,1,1,3,1,5,5,1,5,1,5,1,5,1,3,4,1,5,3,5,5,1,1,3,3,4,1,5,1,5,1,5,3,5,3
18329,1,19,1,1,1,5,US,3,4,5,2,4,3,3,5,3,3,2,4,2,4,1,1,1,1,1,1,4,4,1,4,1,3,2,4,4,3,3,1,4,3,1,2,3,3,4,3,3,2,3,1,3,3,3,3,3,3
18330,13,34,1,2,1,2,BE,2,4,5,2,4,2,5,3,2,2,2,4,4,3,3,4,3,3,3,3,2,5,3,3,2,3,1,3,2,5,2,4,3,3,3,2,4,2,3,4,2,5,4,5,3,4,2,2,3,3
18331,11,22,2,2,1,3,PH,1,2,1,5,4,3,4,5,2,5,4,4,5,3,5,5,5,4,4,3,3,3,3,5,2,5,3,4,4,4,3,1,5,3,3,3,5,3,3,3,1,2,4,3,4,2,5,2,4,3
18332,3,18,1,2,1,5,US,1,4,3,2,2,4,2,3,5,4,3,3,4,1,2,3,4,3,4,5,1,5,2,5,1,3,1,4,5,4,3,2,4,1,3,2,5,1,4,3,3,2,4,2,4,2,4,2,4,5
18333,3,30,2,2,1,1,FI,2,3,3,3,2,1,4,4,3,4,4,2,5,1,4,4,5,5,5,5,1,5,1,5,1,4,1,5,5,3,2,1,2,3,1,5,1,1,1,1,4,3,5,1,3,1,3,1,5,4
18334,11,18,1,2,1,2,SG,3,2,4,3,4,3,2,2,4,4,3,4,4,3,3,3,2,3,3,3,1,4,2,5,2,4,2,4,5,4,2,3,4,3,2,3,3,3,2,3,3,2,2,2,3,4,4,3,4,2
18335,11,17,2,2,1,5,PH,3,2,4,3,5,2,4,5,5,3,3,4,4,2,3,4,2,3,3,2,1,1,1,5,2,5,2,5,5,5,3,3,5,2,1,3,2,3,3,3,3,2,5,1,3,1,4,1,4,4
18336,11,22,2,2,1,5,PH,1,4,1,5,4,4,4,5,1,5,5,4,5,1,5,5,5,3,5,3,4,4,3,5,4,5,3,4,4,2,4,1,5,2,3,3,4,3,4,3,3,5,3,3,3,4,4,2,4,4
18337,3,21,1,1,1,1,GB,2,4,1,5,2,5,4,5,4,5,5,4,5,1,4,4,5,5,5,5,4,5,5,4,3,5,4,4,3,4,4,4,5,4,1,5,5,4,2,4,5,4,5,4,4,2,5,5,5,4
18338,3,20,1,2,1,1,AU,1,4,3,5,2,5,3,4,3,5,2,4,5,4,4,2,5,4,3,5,4,2,2,4,5,5,4,4,2,3,3,5,2,3,1,1,2,3,2,3,2,3,2,3,4,3,3,1,2,3
18339,1,33,2,2,1,2,IS,3,3,4,3,4,2,3,3,3,3,3,3,3,2,3,2,2,2,2,1,1,5,1,5,1,3,1,3,3,4,4,3,5,1,3,3,4,1,4,5,3,3,4,1,4,1,4,2,4,4
18340,3,30,1,2,1,5,US,5,1,5,2,5,2,5,2,5,2,2,4,4,3,2,3,3,3,3,3,2,5,3,4,2,3,1,4,4,4,4,4,4,2,3,3,3,2,4,4,4,2,3,2,4,2,4,2,4,4
18341,13,26,1,2,1,2,LB,5,4,5,2,3,3,4,3,4,3,1,4,3,3,1,1,3,3,1,1,2,3,1,4,1,5,1,4,5,2,4,1,5,2,3,2,4,3,4,2,3,3,2,3,3,1,4,3,2,4
18342,13,19,2,2,1,4,LB,5,3,3,1,5,1,5,3,5,1,2,5,1,2,3,1,1,2,2,2,2,4,1,4,3,5,2,3,4,5,4,3,4,2,4,3,4,2,4,4,4,1,3,1,4,1,4,3,2,5
18343,13,17,2,2,1,5,US,3,2,4,2,4,1,4,1,5,3,3,3,4,2,1,1,3,2,3,4,2,5,1,5,1,3,1,4,3,3,1,4,5,4,2,5,1,5,1,3,4,1,5,1,5,1,5,4,5,5
18344,3,35,1,1,1,1,GB,1,1,1,3,3,2,1,2,1,5,4,2,4,1,3,4,4,5,4,5,3,2,4,2,4,5,4,3,3,3,4,4,4,3,3,4,2,1,2,3,5,1,5,1,4,1,4,5,5,5
